1.239304784,1.239304788,1.239304794,1.239304801,1.23930481,1.239304821,1.239304835,1.239304853,1.239304875,1.239304903,1.239304938,1.239304982,1.239305038,1.239305109,1.239305197,1.239305309,1.239305449,1.239305626,1.239305848,1.239306128,1.23930648,1.239306924,1.239307483,1.239308186,1.239309071,1.239310185,1.239311588,1.239313353,1.239315575,1.239318371,1.23932189,1.239326318,1.239331889,1.239338897,1.239347712,1.239358797,1.23937273,1.239390239,1.23941223,1.239439834,1.239474458
1.220818219,1.220818224,1.22081823,1.220818238,1.220818248,1.22081826,1.220818276,1.220818295,1.22081832,1.220818351,1.22081839,1.220818439,1.220818501,1.220818579,1.220818677,1.2208188,1.220818955,1.220819151,1.220819397,1.220819706,1.220820096,1.220820587,1.220821205,1.220821983,1.220822962,1.220824195,1.220825747,1.2208277,1.220830159,1.220833254,1.220837149,1.220842051,1.22084822,1.220855984,1.220865751,1.220878038,1.220893493,1.220912925,1.220937354,1.22096805,1.221006605
1.183661625,1.18366163,1.183661636,1.183661645,1.183661655,1.183661668,1.183661684,1.183661705,1.183661731,1.183661764,1.183661805,1.183661856,1.183661922,1.183662004,1.183662107,1.183662237,1.1836624,1.183662606,1.183662866,1.183663192,1.183663603,1.183664121,1.183664772,1.183665592,1.183666624,1.183667924,1.18366956,1.183671619,1.183674211,1.183677474,1.183681581,1.183686751,1.183693258,1.183701447,1.183711753,1.183724721,1.183741038,1.183761563,1.183787379,1.183819842,1.183860649
1.128565871,1.128565877,1.128565883,1.128565892,1.128565902,1.128565915,1.128565932,1.128565952,1.128565978,1.128566011,1.128566053,1.128566105,1.128566171,1.128566254,1.128566358,1.128566489,1.128566654,1.128566862,1.128567123,1.128567453,1.128567867,1.128568389,1.128569047,1.128569874,1.128570916,1.128572227,1.128573877,1.128575955,1.128578571,1.128581864,1.128586009,1.128591226,1.128597794,1.12860606,1.128616465,1.128629559,1.128646038,1.128666774,1.128692864,1.128725684,1.128766964
1.057794525,1.05779453,1.057794537,1.057794545,1.057794555,1.057794568,1.057794584,1.057794604,1.057794629,1.057794661,1.057794701,1.057794752,1.057794816,1.057794896,1.057794997,1.057795125,1.057795285,1.057795487,1.05779574,1.05779606,1.057796463,1.057796969,1.057797607,1.05779841,1.057799421,1.057800694,1.057802296,1.057804313,1.057806852,1.057810048,1.057814072,1.057819137,1.057825513,1.057833538,1.057843641,1.057856357,1.057872361,1.057892504,1.057917853,1.05794975,1.057989882
0.974767442,0.974767446,0.974767452,0.97476746,0.974767469,0.974767481,0.974767496,0.974767515,0.974767539,0.974767569,0.974767607,0.974767654,0.974767714,0.97476779,0.974767885,0.974768004,0.974768154,0.974768344,0.974768582,0.974768882,0.97476926,0.974769735,0.974770334,0.974771088,0.974772036,0.974773231,0.974774734,0.974776627,0.97477901,0.97478201,0.974785787,0.974790541,0.974796525,0.974804059,0.974813543,0.97482548,0.974840507,0.97485942,0.974883226,0.974913186,0.97495089
0.883548287,0.883548291,0.883548297,0.883548304,0.883548312,0.883548323,0.883548337,0.883548354,0.883548376,0.883548403,0.883548438,0.883548481,0.883548536,0.883548604,0.883548691,0.8835488,0.883548937,0.883549109,0.883549327,0.8835496,0.883549945,0.883550379,0.883550924,0.883551612,0.883552477,0.883553566,0.883554937,0.883556664,0.883558837,0.883561573,0.883565017,0.883569353,0.883574812,0.883581683,0.883590333,0.883601222,0.883614929,0.883632183,0.883653902,0.883681239,0.883715646
0.788315432,0.788315436,0.788315441,0.788315447,0.788315455,0.788315465,0.788315477,0.788315492,0.788315511,0.788315536,0.788315567,0.788315605,0.788315654,0.788315715,0.788315792,0.788315889,0.788316011,0.788316165,0.788316358,0.788316602,0.788316908,0.788317294,0.78831778,0.788318392,0.788319162,0.788320132,0.788321353,0.788322889,0.788324824,0.78832726,0.788330326,0.788334186,0.788339045,0.788345162,0.788352863,0.788362558,0.788374762,0.788390125,0.788409463,0.788433807,0.788464449
0.692921234,0.692921237,0.692921241,0.692921247,0.692921253,0.692921262,0.692921273,0.692921286,0.692921303,0.692921324,0.692921351,0.692921384,0.692921427,0.69292148,0.692921547,0.692921632,0.692921738,0.692921873,0.692922041,0.692922254,0.692922521,0.692922858,0.692923282,0.692923816,0.692924488,0.692925334,0.692926398,0.692927739,0.692929427,0.692931551,0.692934226,0.692937594,0.692941833,0.69294717,0.692953888,0.692962346,0.692972993,0.692986396,0.693003269,0.69302451,0.693051248
0.60059932,0.600599323,0.600599327,0.600599331,0.600599337,0.600599344,0.600599354,0.600599365,0.60059938,0.600599398,0.600599421,0.60059945,0.600599486,0.600599532,0.600599589,0.600599662,0.600599753,0.600599868,0.600600013,0.600600195,0.600600425,0.600600713,0.600601077,0.600601535,0.600602111,0.600602836,0.60060375,0.600604899,0.600606347,0.600608169,0.600610463,0.600613351,0.600616987,0.600621564,0.600627326,0.60063458,0.600643712,0.600655209,0.600669681,0.6006879,0.600710835
0.513827863,0.513827866,0.513827869,0.513827873,0.513827877,0.513827884,0.513827891,0.513827901,0.513827913,0.513827929,0.513827948,0.513827972,0.513828003,0.513828042,0.513828091,0.513828152,0.513828229,0.513828326,0.513828449,0.513828603,0.513828797,0.513829041,0.513829348,0.513829735,0.513830222,0.513830835,0.513831607,0.513832579,0.513833803,0.513835343,0.513837282,0.513839724,0.513842797,0.513846666,0.513851537,0.513857669,0.513865389,0.513875107,0.513887342,0.513902743,0.513922133
0.434319444,0.434319446,0.434319449,0.434319452,0.434319456,0.434319461,0.434319468,0.434319476,0.434319486,0.434319499,0.434319515,0.434319535,0.434319561,0.434319593,0.434319634,0.434319685,0.43431975,0.434319831,0.434319933,0.434320061,0.434320223,0.434320427,0.434320684,0.434321007,0.434321413,0.434321925,0.43432257,0.434323381,0.434324402,0.434325688,0.434327307,0.434329345,0.43433191,0.43433514,0.434339206,0.434344325,0.434350769,0.434358882,0.434369095,0.434381952,0.434398139
0.363091379,0.363091381,0.363091383,0.363091385,0.363091389,0.363091393,0.363091398,0.363091405,0.363091413,0.363091424,0.363091437,0.363091454,0.363091475,0.363091502,0.363091536,0.363091578,0.363091631,0.363091698,0.363091782,0.363091889,0.363092022,0.36309219,0.363092402,0.363092669,0.363093005,0.363093427,0.363093959,0.363094629,0.363095472,0.363096534,0.36309787,0.363099552,0.36310167,0.363104337,0.363107694,0.36311192,0.36311724,0.363123937,0.363132369,0.363142984,0.363156347
0.300571079,0.300571081,0.300571082,0.300571085,0.300571087,0.300571091,0.300571095,0.300571101,0.300571108,0.300571116,0.300571127,0.300571141,0.300571158,0.30057118,0.300571207,0.300571242,0.300571285,0.30057134,0.300571409,0.300571496,0.300571605,0.300571743,0.300571916,0.300572134,0.300572408,0.300572754,0.300573189,0.300573736,0.300574425,0.300575293,0.300576386,0.300577761,0.300579492,0.300581672,0.300584416,0.300587871,0.30059222,0.300597696,0.300604589,0.300613266,0.300624191
0.246705202,0.246705203,0.246705204,0.246705206,0.246705208,0.246705211,0.246705215,0.246705219,0.246705225,0.246705232,0.24670524,0.246705252,0.246705266,0.246705283,0.246705306,0.246705334,0.246705369,0.246705413,0.246705469,0.246705539,0.246705628,0.246705739,0.24670588,0.246706056,0.246706279,0.246706559,0.246706911,0.246707355,0.246707914,0.246708617,0.246709503,0.246710617,0.246712021,0.246713787,0.246716012,0.246718812,0.246722337,0.246726775,0.246732362,0.246739395,0.24674825
0.201062338,0.201062339,0.20106234,0.201062341,0.201062343,0.201062345,0.201062348,0.201062352,0.201062356,0.201062362,0.201062369,0.201062378,0.201062389,0.201062403,0.201062421,0.201062444,0.201062472,0.201062508,0.201062553,0.201062609,0.201062681,0.20106277,0.201062883,0.201063026,0.201063204,0.20106343,0.201063713,0.201064071,0.20106452,0.201065086,0.201065799,0.201066696,0.201067825,0.201069246,0.201071036,0.201073289,0.201076126,0.201079697,0.201084193,0.201089852,0.201096978
0.162934914,0.162934915,0.162934916,0.162934917,0.162934918,0.16293492,0.162934922,0.162934925,0.162934929,0.162934933,0.162934939,0.162934946,0.162934955,0.162934967,0.162934981,0.162934999,0.162935022,0.16293505,0.162935086,0.162935131,0.162935188,0.16293526,0.162935351,0.162935464,0.162935607,0.162935788,0.162936015,0.1629363,0.16293666,0.162937113,0.162937683,0.1629384,0.162939304,0.162940441,0.162941873,0.162943675,0.162945945,0.162948802,0.162952398,0.162956926,0.162962626
0.131447291,0.131447292,0.131447293,0.131447294,0.131447295,0.131447296,0.131447298,0.1314473,0.131447303,0.131447307,0.131447311,0.131447317,0.131447324,0.131447333,0.131447345,0.131447359,0.131447377,0.1314474,0.131447428,0.131447465,0.13144751,0.131447567,0.131447639,0.13144773,0.131447844,0.131447987,0.131448168,0.131448396,0.131448682,0.131449043,0.131449497,0.131450068,0.131450788,0.131451694,0.131452835,0.13145427,0.131456078,0.131458354,0.131461219,0.131464825,0.131469366
0.105665665,0.105665665,0.105665666,0.105665667,0.105665668,0.105665669,0.10566567,0.105665672,0.105665674,0.105665677,0.105665681,0.105665685,0.105665691,0.105665698,0.105665707,0.105665719,0.105665733,0.105665751,0.105665774,0.105665803,0.105665839,0.105665884,0.105665941,0.105666013,0.105666104,0.105666218,0.105666361,0.105666542,0.10566677,0.105667056,0.105667417,0.105667871,0.105668443,0.105669162,0.105670068,0.105671209,0.105672645,0.105674453,0.105676729,0.105679594,0.105683201
0.084691736,0.084691736,0.084691736,0.084691737,0.084691738,0.084691739,0.08469174,0.084691741,0.084691743,0.084691745,0.084691748,0.084691752,0.084691756,0.084691762,0.084691769,0.084691778,0.08469179,0.084691804,0.084691822,0.084691845,0.084691873,0.084691909,0.084691955,0.084692012,0.084692084,0.084692174,0.084692288,0.084692432,0.084692612,0.084692839,0.084693126,0.084693486,0.084693939,0.08469451,0.084695229,0.084696134,0.084697273,0.084698707,0.084700513,0.084702786,0.084705648
0.067719368,0.067719368,0.067719369,0.067719369,0.06771937,0.067719371,0.067719371,0.067719373,0.067719374,0.067719376,0.067719378,0.067719381,0.067719385,0.067719389,0.067719395,0.067719402,0.067719411,0.067719422,0.067719437,0.067719455,0.067719477,0.067719506,0.067719542,0.067719587,0.067719644,0.067719716,0.067719806,0.06771992,0.067720063,0.067720244,0.067720471,0.067720757,0.067721116,0.067721569,0.06772214,0.067722858,0.067723761,0.067724899,0.067726332,0.067728135,0.067730405
0.054049857,0.054049857,0.054049857,0.054049858,0.054049858,0.054049859,0.054049859,0.05404986,0.054049861,0.054049863,0.054049865,0.054049867,0.05404987,0.054049873,0.054049878,0.054049883,0.054049891,0.0540499,0.054049911,0.054049925,0.054049943,0.054049966,0.054049995,0.054050031,0.054050076,0.054050133,0.054050205,0.054050295,0.054050409,0.054050552,0.054050732,0.054050959,0.054051244,0.054051604,0.054052057,0.054052627,0.054053344,0.054054247,0.054055384,0.054056816,0.054058618
0.043083751,0.043083751,0.043083751,0.043083752,0.043083752,0.043083753,0.043083753,0.043083754,0.043083755,0.043083756,0.043083757,0.043083759,0.043083761,0.043083764,0.043083768,0.043083772,0.043083778,0.043083785,0.043083794,0.043083806,0.04308382,0.043083838,0.043083861,0.043083889,0.043083925,0.04308397,0.043084027,0.043084099,0.04308419,0.043084303,0.043084446,0.043084627,0.043084854,0.043085139,0.043085499,0.043085951,0.043086521,0.043087239,0.043088142,0.043089279,0.043090711
0.034310772,0.034310773,0.034310773,0.034310773,0.034310773,0.034310774,0.034310774,0.034310775,0.034310775,0.034310776,0.034310777,0.034310779,0.034310781,0.034310783,0.034310786,0.034310789,0.034310794,0.0343108,0.034310807,0.034310816,0.034310827,0.034310841,0.034310859,0.034310882,0.034310911,0.034310947,0.034310992,0.034311049,0.034311121,0.034311211,0.034311325,0.034311468,0.034311648,0.034311875,0.034312161,0.034312521,0.034312974,0.034313544,0.034314262,0.034315165,0.034316303
0.027304251,0.027304251,0.027304251,0.027304251,0.027304251,0.027304252,0.027304252,0.027304253,0.027304253,0.027304254,0.027304255,0.027304256,0.027304257,0.027304259,0.027304261,0.027304264,0.027304268,0.027304272,0.027304278,0.027304285,0.027304294,0.027304306,0.02730432,0.027304338,0.027304361,0.027304389,0.027304425,0.027304471,0.027304528,0.027304599,0.02730469,0.027304804,0.027304947,0.027305127,0.027305354,0.02730564,0.027306,0.027306453,0.027307023,0.027307741,0.027308645
0.021714918,0.021714918,0.021714918,0.021714918,0.021714918,0.021714919,0.021714919,0.021714919,0.02171492,0.02171492,0.021714921,0.021714922,0.021714923,0.021714925,0.021714926,0.021714929,0.021714931,0.021714935,0.02171494,0.021714945,0.021714952,0.021714962,0.021714973,0.021714987,0.021715005,0.021715028,0.021715057,0.021715093,0.021715138,0.021715195,0.021715267,0.021715357,0.021715471,0.021715614,0.021715795,0.021716022,0.021716308,0.021716667,0.021717121,0.021717691,0.021718409
0.017260679,0.017260679,0.017260679,0.017260679,0.017260679,0.01726068,0.01726068,0.01726068,0.01726068,0.017260681,0.017260681,0.017260682,0.017260683,0.017260684,0.017260686,0.017260687,0.01726069,0.017260693,0.017260696,0.017260701,0.017260706,0.017260714,0.017260723,0.017260734,0.017260748,0.017260766,0.017260789,0.017260818,0.017260854,0.017260899,0.017260956,0.017261028,0.017261118,0.017261232,0.017261375,0.017261556,0.017261783,0.017262068,0.017262428,0.017262881,0.017263452
0.013714573,0.013714573,0.013714573,0.013714573,0.013714573,0.013714574,0.013714574,0.013714574,0.013714574,0.013714575,0.013714575,0.013714576,0.013714576,0.013714577,0.013714578,0.01371458,0.013714582,0.013714584,0.013714587,0.01371459,0.013714595,0.013714601,0.013714608,0.013714617,0.013714628,0.013714643,0.013714661,0.013714683,0.013714712,0.013714748,0.013714793,0.01371485,0.013714922,0.013715012,0.013715126,0.013715269,0.013715449,0.013715676,0.013715962,0.013716322,0.013716775
0.010893977,0.010893977,0.010893977,0.010893977,0.010893977,0.010893978,0.010893978,0.010893978,0.010893978,0.010893978,0.010893979,0.010893979,0.01089398,0.010893981,0.010893981,0.010893983,0.010893984,0.010893986,0.010893988,0.010893991,0.010893995,0.010893999,0.010894005,0.010894012,0.010894021,0.010894032,0.010894047,0.010894065,0.010894087,0.010894116,0.010894152,0.010894197,0.010894254,0.010894326,0.010894416,0.01089453,0.010894673,0.010894853,0.01089508,0.010895366,0.010895725
0.008652028,0.008652028,0.008652028,0.008652028,0.008652028,0.008652028,0.008652028,0.008652028,0.008652028,0.008652028,0.008652029,0.008652029,0.00865203,0.00865203,0.008652031,0.008652032,0.008652033,0.008652034,0.008652036,0.008652038,0.008652041,0.008652045,0.008652049,0.008652055,0.008652062,0.008652071,0.008652083,0.008652097,0.008652115,0.008652138,0.008652166,0.008652202,0.008652247,0.008652304,0.008652376,0.008652466,0.00865258,0.008652723,0.008652903,0.00865313,0.008653415
0.006870877,0.006870877,0.006870877,0.006870877,0.006870877,0.006870877,0.006870877,0.006870877,0.006870877,0.006870878,0.006870878,0.006870878,0.006870878,0.006870879,0.006870879,0.00687088,0.006870881,0.006870882,0.006870884,0.006870885,0.006870888,0.006870891,0.006870894,0.006870899,0.006870904,0.006870912,0.006870921,0.006870932,0.006870946,0.006870964,0.006870987,0.006871015,0.006871051,0.006871097,0.006871153,0.006871225,0.006871315,0.006871429,0.006871572,0.006871752,0.006871978
0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456236,0.005456237,0.005456237,0.005456237,0.005456238,0.005456238,0.005456239,0.00545624,0.005456241,0.005456242,0.005456244,0.005456246,0.005456249,0.005456253,0.005456257,0.005456263,0.00545627,0.005456279,0.005456291,0.005456305,0.005456323,0.005456346,0.005456374,0.00545641,0.005456455,0.005456512,0.005456584,0.005456674,0.005456787,0.00545693,0.00545711
0.004332865,0.004332865,0.004332865,0.004332865,0.004332865,0.004332866,0.004332866,0.004332866,0.004332866,0.004332866,0.004332866,0.004332866,0.004332866,0.004332867,0.004332867,0.004332868,0.004332868,0.004332869,0.00433287,0.004332871,0.004332872,0.004332874,0.004332876,0.004332879,0.004332883,0.004332887,0.004332893,0.0043329,0.004332909,0.00433292,0.004332935,0.004332953,0.004332975,0.004333004,0.00433304,0.004333085,0.004333142,0.004333213,0.004333304,0.004333417,0.00433356
0.003440854,0.003440854,0.003440854,0.003440854,0.003440854,0.003440854,0.003440854,0.003440854,0.003440854,0.003440855,0.003440855,0.003440855,0.003440855,0.003440855,0.003440856,0.003440856,0.003440856,0.003440857,0.003440858,0.003440859,0.00344086,0.003440861,0.003440863,0.003440865,0.003440868,0.003440872,0.003440876,0.003440882,0.003440889,0.003440898,0.003440909,0.003440924,0.003440942,0.003440964,0.003440993,0.003441029,0.003441074,0.003441131,0.003441202,0.003441292,0.003441406
0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732561,0.002732562,0.002732562,0.002732562,0.002732562,0.002732562,0.002732563,0.002732563,0.002732564,0.002732565,0.002732565,0.002732567,0.002732568,0.00273257,0.002732572,0.002732575,0.002732578,0.002732583,0.002732589,0.002732596,0.002732605,0.002732616,0.00273263,0.002732648,0.002732671,0.0027327,0.002732735,0.002732781,0.002732837,0.002732909,0.002732999
0.002170136,0.002170136,0.002170136,0.002170136,0.002170136,0.002170136,0.002170136,0.002170136,0.002170136,0.002170136,0.002170137,0.002170137,0.002170137,0.002170137,0.002170137,0.002170137,0.002170138,0.002170138,0.002170138,0.002170139,0.00217014,0.002170141,0.002170142,0.002170143,0.002170145,0.002170147,0.00217015,0.002170154,0.002170158,0.002170164,0.002170171,0.00217018,0.002170191,0.002170206,0.002170224,0.002170246,0.002170275,0.00217031,0.002170356,0.002170412,0.002170484
0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723523,0.001723524,0.001723524,0.001723524,0.001723524,0.001723524,0.001723524,0.001723525,0.001723525,0.001723526,0.001723527,0.001723527,0.001723529,0.00172353,0.001723532,0.001723534,0.001723537,0.001723541,0.001723545,0.001723551,0.001723558,0.001723567,0.001723578,0.001723592,0.00172361,0.001723633,0.001723662,0.001723697,0.001723742,0.001723799
0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.00136886,0.001368861,0.001368861,0.001368861,0.001368861,0.001368861,0.001368862,0.001368862,0.001368863,0.001368863,0.001368864,0.001368866,0.001368867,0.001368869,0.001368871,0.001368874,0.001368877,0.001368882,0.001368888,0.001368895,0.001368904,0.001368915,0.001368929,0.001368947,0.00136897,0.001368998,0.001369034,0.001369079
0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087205,0.001087206,0.001087206,0.001087206,0.001087207,0.001087207,0.001087208,0.001087209,0.00108721,0.001087212,0.001087213,0.001087216,0.001087218,0.001087222,0.001087227,0.001087232,0.001087239,0.001087248,0.00108726,0.001087274,0.001087292,0.001087314,0.001087343,0.001087379
0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.00086352,0.000863521,0.000863521,0.000863521,0.000863521,0.000863522,0.000863522,0.000863523,0.000863523,0.000863524,0.000863525,0.000863527,0.000863529,0.000863531,0.000863534,0.000863537,0.000863542,0.000863547,0.000863555,0.000863564,0.000863575,0.000863589,0.000863607,0.00086363,0.000863658
0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685868,0.000685869,0.000685869,0.000685869,0.000685869,0.000685869,0.000685869,0.000685869,0.00068587,0.00068587,0.00068587,0.000685871,0.000685872,0.000685873,0.000685874,0.000685875,0.000685877,0.000685879,0.000685882,0.000685886,0.00068589,0.000685896,0.000685903,0.000685912,0.000685923,0.000685938,0.000685956,0.000685978