1.00E-04,0.994458255,0.994460878,0.994464028,0.994467789,0.994472253,0.994477523,0.994483709,0.994490928,0.994499305,0.99450897,0.99452006,0.994532716,0.99454708,0.994563299,0.994581519,0.994601885,0.994624538,0.994649612,0.994677232,0.994707508,0.994740527,0.994776354,0.994815017,0.994856507,0.994900768,0.994947694,0.994997123,0.995048838,0.995102568,0.995157989,0.995214735,0.995272405,0.995330574,0.995388807,0.995446673,0.995503753,0.995559658,0.995614034,0.995666572,0.995717011,0.995765143
0.000112202,0.994302338,0.994304552,0.99430722,0.994310418,0.994314231,0.994318751,0.994324081,0.994330332,0.994337619,0.994346069,0.994355812,0.994366984,0.994379726,0.994394181,0.994410495,0.994428815,0.994449284,0.994472045,0.994497231,0.994524967,0.994555362,0.994588505,0.994624458,0.99466325,0.994704872,0.994749267,0.994796328,0.994845893,0.994897744,0.99495161,0.995007166,0.995064044,0.995121844,0.99518014,0.995238496,0.99529648,0.995353674,0.995409687,0.995464165,0.9955168,0.995567329
0.000125893,0.994161595,0.994163453,0.9941657,0.994168403,0.994171639,0.994175493,0.994180058,0.994185437,0.994191738,0.99419908,0.994207588,0.994217393,0.99422863,0.994241441,0.994255969,0.994272359,0.994290758,0.994311311,0.994334158,0.994359433,0.994387262,0.994417753,0.994450994,0.994487048,0.994525943,0.99456767,0.994612172,0.994659341,0.994709015,0.994760975,0.994814949,0.994870612,0.994927597,0.994985501,0.995043898,0.995102352,0.99516043,0.995217713,0.995273812,0.995328372,0.995381082
0.000141254,0.994038718,0.994040268,0.994042149,0.994044421,0.994047152,0.994050418,0.994054304,0.994058903,0.994064319,0.99407066,0.994078045,0.994086598,0.994096451,0.994107739,0.994120604,0.994135188,0.994151637,0.994170098,0.994190715,0.994213629,0.994238974,0.994266875,0.99429744,0.994330758,0.994366891,0.994405867,0.994447675,0.99449226,0.994539513,0.994589272,0.994641317,0.994695375,0.994751121,0.994808188,0.994866172,0.994924647,0.994983177,0.995041327,0.99509868,0.995154844,0.995209465
0.000158489,0.993937458,0.993938744,0.99394031,0.993942208,0.9939445,0.993947251,0.99395054,0.99395445,0.993959076,0.99396452,0.993970891,0.993978308,0.993986896,0.993996785,0.994008112,0.994021016,0.994035643,0.994052137,0.994070645,0.994091311,0.994114276,0.994139674,0.994167629,0.994198251,0.994231626,0.994267818,0.994306855,0.994348726,0.994393374,0.99444069,0.994490512,0.994542621,0.994596742,0.994652551,0.99470968,0.994767724,0.994826257,0.994884842,0.994943046,0.995000449,0.995056661
0.000177828,0.993863096,0.993864158,0.993865455,0.993867033,0.993868944,0.99387125,0.993874016,0.993877322,0.99388125,0.993885895,0.99389136,0.993897753,0.993905194,0.993913807,0.993923723,0.993935078,0.993948012,0.993962671,0.993979198,0.99399774,0.994018441,0.994041444,0.99406688,0.994094876,0.994125538,0.994158956,0.994195192,0.994234273,0.994276189,0.994320882,0.994368244,0.994418112,0.994470267,0.994524434,0.994580288,0.99463746,0.994695546,0.99475412,0.994812744,0.994870985,0.994928422
0.000199526,0.993822981,0.993823853,0.993824922,0.993826227,0.993827813,0.993829734,0.993832049,0.993834827,0.993838144,0.993842085,0.993846745,0.993852224,0.993858633,0.993866091,0.993874722,0.993884656,0.993896032,0.993908987,0.993923668,0.993940218,0.993958784,0.993979511,0.994002539,0.994028003,0.994056027,0.994086718,0.994120165,0.994156431,0.994195543,0.994237489,0.994282214,0.994329607,0.994379506,0.994431692,0.994485889,0.994541773,0.994598973,0.994657087,0.994715686,0.994774335,0.994832597
0.000223872,0.993827125,0.993827838,0.993828714,0.993829788,0.993831098,0.993832691,0.993834618,0.99383694,0.993839725,0.99384305,0.993847,0.993851669,0.993857158,0.993863578,0.993871048,0.993879691,0.993889638,0.993901027,0.993913996,0.993928691,0.993945257,0.993963839,0.993984583,0.994007628,0.99403311,0.994061151,0.994091861,0.994125327,0.994161611,0.994200742,0.994242708,0.994287451,0.994334864,0.994384781,0.994436984,0.994491199,0.994547098,0.994604314,0.994662442,0.994721054,0.994779712
0.000251189,0.99388888,0.993889461,0.993890176,0.993891055,0.993892132,0.993893446,0.993895042,0.993896973,0.9938993,0.99390209,0.99390542,0.993909376,0.99391405,0.993919546,0.993925973,0.993933449,0.9939421,0.993952055,0.993963452,0.99397643,0.993991134,0.994007708,0.9940263,0.994047053,0.994070107,0.994095599,0.99412365,0.994154369,0.994187845,0.994224138,0.994263278,0.994305253,0.994350004,0.994397424,0.994447349,0.994499559,0.994553778,0.994609682,0.9946669,0.994725029,0.994783641
0.000281838,0.994025724,0.994026193,0.994026775,0.994027492,0.994028373,0.994029452,0.994030767,0.994032366,0.994034299,0.994036629,0.994039422,0.994042755,0.994046713,0.994051391,0.99405689,0.994063321,0.9940708,0.994079454,0.994089413,0.994100814,0.994113796,0.994128503,0.994145081,0.994163676,0.994184432,0.99420749,0.994232984,0.994261037,0.994291759,0.994325236,0.99436153,0.99440067,0.994442644,0.994487394,0.994534812,0.994584733,0.994636937,0.994691151,0.994747047,0.994804257,0.994862375
0.000316228,0.994260195,0.994260574,0.994261045,0.994261627,0.994262345,0.994263227,0.994264306,0.994265623,0.994267222,0.994269157,0.994271487,0.994274281,0.994277615,0.994281575,0.994286254,0.994291753,0.994298185,0.994305665,0.99431432,0.994324279,0.994335679,0.994348661,0.994363367,0.994379944,0.994398538,0.994419291,0.994442346,0.994467836,0.994495885,0.994526601,0.994560071,0.994596358,0.99463549,0.994677454,0.994722193,0.994769598,0.994819505,0.994871694,0.99492589,0.994981767,0.995038955
0.000354813,0.994621046,0.99462135,0.99462173,0.994622201,0.994622783,0.994623501,0.994624383,0.994625462,0.994626779,0.994628378,0.994630313,0.994632643,0.994635436,0.99463877,0.994642729,0.994647407,0.994652905,0.994659335,0.994666813,0.994675465,0.994685422,0.994696818,0.994709796,0.994724498,0.994741069,0.994759655,0.994780401,0.994803447,0.994828927,0.994856965,0.994887668,0.994921124,0.994957395,0.994996509,0.995038453,0.995083171,0.995130553,0.995180434,0.995232595,0.995286762,0.995342606
0.000398107,0.995144627,0.99514487,0.995145175,0.995145554,0.995146024,0.995146606,0.995147324,0.995148205,0.995149284,0.9951506,0.995152198,0.995154132,0.995156461,0.995159253,0.995162585,0.995166541,0.995171216,0.995176712,0.995183137,0.995190611,0.995199258,0.995209208,0.995220598,0.995233567,0.99524826,0.99526482,0.995283395,0.995304128,0.995327159,0.995352622,0.995380641,0.995411323,0.995444757,0.995481003,0.995520089,0.995562004,0.995606689,0.995654035,0.995703879,0.995756,0.995810122
0.000446684,0.995876533,0.995876727,0.995876971,0.995877275,0.995877653,0.995878123,0.995878704,0.995879421,0.995880301,0.995881379,0.995882693,0.99588429,0.995886222,0.995888548,0.995891337,0.995894666,0.995898619,0.995903289,0.99590878,0.995915199,0.995922666,0.995931305,0.995941246,0.995952625,0.995965582,0.995980261,0.995996806,0.996015363,0.996036076,0.996059085,0.996084524,0.996112516,0.996143169,0.99617657,0.996212781,0.996251829,0.996293702,0.996338342,0.99638564,0.996435431,0.996487496
0.000501187,0.996873459,0.996873612,0.996873806,0.996874048,0.996874351,0.996874729,0.996875198,0.996875778,0.996876493,0.996877373,0.996878449,0.996879761,0.996881356,0.996883284,0.996885608,0.996888393,0.996891717,0.996895665,0.996900329,0.996905812,0.996912223,0.99691968,0.996928308,0.996938236,0.9969496,0.996962541,0.996977201,0.996993725,0.997012258,0.997032944,0.997055924,0.997081331,0.997109287,0.9971399,0.997173258,0.997209421,0.997248418,0.997290235,0.997334816,0.99738205,0.997431773
0.000562341,0.998205129,0.99820525,0.998205403,0.998205595,0.998205837,0.998206139,0.998206516,0.998206984,0.998207563,0.998208277,0.998209154,0.998210228,0.998211538,0.99821313,0.998215055,0.998217374,0.998220155,0.998223473,0.998227414,0.99823207,0.998237544,0.998243944,0.998251389,0.998260002,0.998269913,0.998281258,0.998294177,0.998308813,0.998325309,0.998343811,0.998364464,0.998387405,0.998412769,0.998440679,0.998471241,0.998504543,0.998540646,0.998579578,0.998621325,0.99866583,0.998712983
0.000630957,0.999956098,0.999956193,0.999956313,0.999956466,0.999956658,0.999956899,0.999957201,0.999957577,0.999958043,0.999958621,0.999959334,0.999960209,0.999961281,0.999962588,0.999964177,0.999966098,0.999968412,0.999971187,0.999974499,0.999978431,0.999983078,0.99998854,0.999994927,1.000002356,1.000010951,1.000020842,1.000032163,1.000045055,1.00005966,1.000076122,1.000094586,1.000115195,1.000138089,1.000163401,1.000191253,1.000221752,1.000254985,1.000291014,1.000329864,1.000371525,1.000415938
0.000707946,1.002227062,1.002227136,1.002227231,1.002227351,1.002227504,1.002227696,1.002227937,1.002228238,1.002228613,1.00222908,1.002229656,1.002230368,1.002231242,1.002232312,1.002233617,1.002235202,1.002237119,1.002239428,1.002242197,1.002245501,1.002249425,1.00225406,1.00225951,1.002265881,1.002273292,1.002281866,1.002291733,1.002303026,1.002315886,1.002330455,1.002346876,1.002365293,1.002385851,1.002408688,1.002433937,1.00246172,1.002492144,1.002525295,1.002561235,1.002599991,1.002641551
0.000794328,1.005135224,1.005135282,1.005135358,1.005135453,1.005135575,1.005135729,1.005135922,1.005136164,1.005136466,1.005136842,1.005137309,1.005137886,1.005138598,1.005139471,1.005140541,1.005141844,1.005143427,1.005145341,1.005147646,1.00515041,1.005153707,1.005157621,1.005162246,1.005167682,1.005174037,1.005181429,1.00518998,1.005199819,1.005211082,1.005223906,1.005238433,1.005254808,1.005273174,1.005293674,1.005316447,1.005341624,1.00536933,1.005399669,1.00543273,1.005468572,1.005507224
0.000891251,1.008813182,1.008813232,1.008813295,1.008813374,1.008813474,1.008813599,1.008813757,1.008813953,1.008814199,1.008814505,1.008814884,1.008815354,1.008815934,1.008816648,1.008817524,1.008818595,1.0088199,1.008821483,1.008823397,1.008825701,1.008828461,1.008831754,1.008835662,1.008840278,1.008845702,1.008852043,1.008859416,1.008867945,1.008877758,1.00888899,1.008901778,1.008916264,1.008932591,1.008950904,1.008971344,1.00899405,1.009019155,1.009046781,1.009077035,1.009110004,1.009145749
0.001,1.013405761,1.013405812,1.013405872,1.013405945,1.013406035,1.013406144,1.013406278,1.013406444,1.013406649,1.013406903,1.013407217,1.013407605,1.013408083,1.013408671,1.013409392,1.013410276,1.013411354,1.013412666,1.013414255,1.013416175,1.013418483,1.013421246,1.013424541,1.013428448,1.013433062,1.013438481,1.013444814,1.013452176,1.013460689,1.013470483,1.01348169,1.013494449,1.013508901,1.013525188,1.013543455,1.013563844,1.013586494,1.013611538,1.013639097,1.01366928,1.013702176
0.001122018,1.019064292,1.019064361,1.019064435,1.019064518,1.019064612,1.019064722,1.01906485,1.019065003,1.019065188,1.019065411,1.019065682,1.019066013,1.019066418,1.019066913,1.019067518,1.019068256,1.019069157,1.019070252,1.019071581,1.019073187,1.019075123,1.019077447,1.019080226,1.019083534,1.019087455,1.01909208,1.019097509,1.019103849,1.019111215,1.01911973,1.019129521,1.019140723,1.019153473,1.019167912,1.019184183,1.01920243,1.019222797,1.019245422,1.01927044,1.019297974,1.019328133
0.001258925,1.025938041,1.025938159,1.025938278,1.025938399,1.025938527,1.025938663,1.025938812,1.025938979,1.025939169,1.025939388,1.025939645,1.02593995,1.025940314,1.025940752,1.02594128,1.025941918,1.02594269,1.025943624,1.025944754,1.025946117,1.02594776,1.025949732,1.025952092,1.025954909,1.025958254,1.025962213,1.025966875,1.02597234,1.025978717,1.025986119,1.02599467,1.026004496,1.026015732,1.026028515,1.026042989,1.026059295,1.02607758,1.026097988,1.026120659,1.02614573,1.026173327
0.001412538,1.034162833,1.03416306,1.034163279,1.034163493,1.034163704,1.034163916,1.034164132,1.034164356,1.034164594,1.034164852,1.034165137,1.034165458,1.034165825,1.03416625,1.034166748,1.034167336,1.034168034,1.034168868,1.034169865,1.034171058,1.034172487,1.034174197,1.034176239,1.034178671,1.034181562,1.034184985,1.034189024,1.034193769,1.034199321,1.034205787,1.034213282,1.03422193,1.034231858,1.034243202,1.0342561,1.034270696,1.034287136,1.034305567,1.034326136,1.034348987,1.034374262
0.001584893,1.043847349,1.043847794,1.043848218,1.043848622,1.043849011,1.043849386,1.043849752,1.043850114,1.043850475,1.043850844,1.043851226,1.04385163,1.043852065,1.043852543,1.043853077,1.043853682,1.043854376,1.043855181,1.043856122,1.043857229,1.043858534,1.043860079,1.043861909,1.043864075,1.043866638,1.043869666,1.043873232,1.043877421,1.043882326,1.043888046,1.043894691,1.043902377,1.043911228,1.043921374,1.043932953,1.043946105,1.043960979,1.043977723,1.04399649,1.044017431,1.0440407
0.001778279,1.055058059,1.055058916,1.05505973,1.055060504,1.055061239,1.055061939,1.055062607,1.055063249,1.05506387,1.055064477,1.055065077,1.05506568,1.055066293,1.05506693,1.055067602,1.055068324,1.055069115,1.055069992,1.05507098,1.055072105,1.055073398,1.055074895,1.055076637,1.05507867,1.05508105,1.055083837,1.055087099,1.055090915,1.055095369,1.055100555,1.055106577,1.055113545,1.055121579,1.055130805,1.055141359,1.055153382,1.05516702,1.055182427,1.055199758,1.055219176,1.055240841
0.001995262,1.067804176,1.067805774,1.067807299,1.067808751,1.067810131,1.067811439,1.067812681,1.06781386,1.067814983,1.067816058,1.067817092,1.067818096,1.06781908,1.067820057,1.067821041,1.067822046,1.067823091,1.067824196,1.067825383,1.067826678,1.067828111,1.067829714,1.067831528,1.067833595,1.067835966,1.067838697,1.067841854,1.067845507,1.067849737,1.067854633,1.067860293,1.067866824,1.067874342,1.067882972,1.067892846,1.067904107,1.067916904,1.067931392,1.067947737,1.067966106,1.067986675
0.002238721,1.082024249,1.082027119,1.082029879,1.082032524,1.082035049,1.082037452,1.082039733,1.082041896,1.082043947,1.082045892,1.082047742,1.082049507,1.0820512,1.082052836,1.082054431,1.082056003,1.082057571,1.082059159,1.082060789,1.082062491,1.082064293,1.08206623,1.082068341,1.082070669,1.082073263,1.082076179,1.082079477,1.082083228,1.082087509,1.082092407,1.082098017,1.082104444,1.082111802,1.082120217,1.082129821,1.082140759,1.082153185,1.082167261,1.082183161,1.082201065,1.082221163
0.002511886,1.097575995,1.097580947,1.097585758,1.09759041,1.097594885,1.097599173,1.097603266,1.09760716,1.097610858,1.097614363,1.097617685,1.097620834,1.097623825,1.097626675,1.097629404,1.097632033,1.097634587,1.097637093,1.097639578,1.097642075,1.097644619,1.097647247,1.097650002,1.09765293,1.097656081,1.097659515,1.097663293,1.097667486,1.097672174,1.097677443,1.097683391,1.097690122,1.097697754,1.097706415,1.097716242,1.097727386,1.097740009,1.097754284,1.097770396,1.097788544,1.097808937
0.002818383,1.114230688,1.114238888,1.114246949,1.114254825,1.11426248,1.11426988,1.114277001,1.114283824,1.114290337,1.114296536,1.114302421,1.114308,1.114313286,1.114318297,1.114323055,1.114327586,1.114331919,1.114336088,1.114340129,1.114344082,1.114347989,1.114351896,1.114355854,1.114359916,1.114364142,1.114368594,1.114373345,1.11437847,1.114384055,1.114390194,1.114396988,1.114404551,1.114413006,1.11442249,1.114433151,1.11444515,1.114458662,1.114473877,1.114491001,1.114510253,1.114531872
0.003162278,1.131672911,1.13168594,1.131698905,1.131711724,1.131724326,1.13173664,1.131748609,1.131760182,1.13177132,1.131781993,1.131792184,1.131801884,1.131811096,1.131819831,1.131828109,1.131835957,1.131843409,1.131850504,1.131857289,1.131863813,1.131870132,1.131876303,1.131882391,1.131888463,1.131894592,1.131900857,1.131907341,1.131914136,1.131921339,1.131929058,1.13193741,1.131946521,1.13195653,1.131967589,1.131979864,1.131993535,1.1320088,1.132025872,1.132044985,1.132066392,1.132090367
0.003548134,1.149505879,1.149525736,1.149545747,1.149565784,1.149585722,1.149605439,1.149624822,1.149643766,1.14966218,1.149679989,1.149697131,1.149713561,1.149729253,1.149744195,1.149758389,1.149771854,1.149784619,1.149796726,1.149808228,1.149819184,1.149829664,1.149839744,1.149849505,1.149859037,1.149868434,1.149877797,1.149887233,1.149896855,1.149906788,1.149917161,1.149928115,1.149939803,1.149952388,1.14996605,1.149980983,1.149997397,1.150015522,1.15003561,1.150057934,1.150082791,1.150110507
0.003981072,1.16726193,1.167290976,1.16732062,1.167350682,1.167380978,1.167411315,1.167441504,1.167471361,1.167500715,1.167529408,1.167557303,1.167584286,1.167610265,1.167635173,1.16765897,1.167681637,1.167703182,1.16772363,1.167743028,1.16776144,1.167778944,1.167795632,1.167811608,1.167826986,1.167841891,1.167856455,1.16787082,1.167885134,1.167899558,1.167914259,1.167929418,1.167945226,1.167961889,1.167979626,1.167998676,1.168019295,1.168041763,1.168066383,1.168093484,1.168123428,1.168156608
0.004466836,1.184417369,1.18445819,1.184500365,1.184543675,1.184587876,1.184632703,1.184677879,1.18472312,1.184768144,1.184812678,1.184856465,1.184899274,1.184940901,1.184981175,1.185019963,1.185057165,1.185092722,1.18512661,1.185158838,1.185189448,1.185218511,1.185246121,1.185272398,1.185297481,1.185321525,1.185344703,1.185367198,1.185389211,1.185410951,1.185432643,1.185454522,1.185476839,1.185499859,1.185523867,1.185549164,1.185576074,1.185604949,1.185636165,1.185670132,1.185707295,1.185748142
0.005011872,1.200410528,1.200465734,1.200523435,1.200583402,1.200645357,1.200708982,1.200773916,1.200839774,1.200906148,1.200972621,1.201038781,1.201104228,1.201168588,1.201231522,1.201292732,1.201351971,1.201409042,1.201463805,1.201516174,1.201566114,1.201613644,1.201658827,1.20170177,1.201742617,1.201781545,1.201818761,1.201854498,1.201889012,1.201922579,1.201955494,1.201988072,1.202020644,1.202053562,1.202087199,1.20212195,1.202158235,1.202196503,1.202237237,1.202280957,1.202328225,1.202379651
0.005623413,1.214661867,1.214733853,1.214809899,1.214889816,1.214973345,1.215060155,1.215149845,1.215241952,1.21533596,1.215431308,1.215527408,1.215623661,1.215719471,1.215814262,1.215907495,1.215998683,1.216087397,1.216173284,1.216256062,1.216335533,1.216411576,1.216484147,1.216553277,1.216619063,1.216681665,1.216741298,1.216798225,1.216852752,1.216905226,1.216956023,1.217005553,1.217054254,1.21710259,1.217151055,1.217200169,1.217250487,1.217302595,1.217357119,1.21741473,1.217476147,1.217542147
0.006309573,1.226594954,1.226685668,1.226782419,1.226885131,1.226993635,1.227107661,1.227226842,1.227350704,1.227478678,1.227610105,1.227744248,1.227880312,1.228017461,1.228154841,1.228291607,1.22842694,1.228560079,1.228690329,1.22881709,1.228939859,1.229058244,1.229171967,1.229280863,1.22938488,1.229484068,1.229578576,1.229668642,1.229754584,1.22983679,1.22991571,1.22999185,1.230065768,1.230138063,1.230209379,1.230280403,1.23035186,1.230424522,1.230499207,1.230576788,1.230658194,1.230744424
0.007079458,1.235657347,1.235768088,1.235887202,1.2360148,1.236150889,1.236295362,1.236447979,1.236608366,1.236776002,1.236950227,1.237130239,1.237315115,1.237503822,1.237695244,1.237888211,1.238081527,1.238274008,1.238464513,1.238651974,1.238835427,1.239014033,1.239187097,1.239354078,1.239514597,1.239668435,1.23981553,1.239955969,1.240089977,1.240217907,1.240340222,1.240457492,1.240570371,1.240679599,1.240785985,1.240890407,1.240993804,1.241097179,1.2412016,1.241308199,1.241418184,1.24153284
0.007943282,1.241340509,1.241471802,1.24161406,1.241767656,1.241932863,1.242109836,1.242298584,1.242498958,1.242710628,1.242933075,1.243165579,1.243407225,1.243656908,1.243913349,1.24417512,1.244440682,1.244708416,1.244976676,1.245243827,1.245508298,1.245768621,1.246023473,1.246271705,1.246512368,1.246744731,1.246968285,1.247182748,1.247388056,1.247584354,1.24777198,1.24795145,1.248123443,1.248288778,1.248448406,1.248603392,1.248754909,1.248904224,1.249052702,1.249201801,1.249353075,1.249508178
0.008912509,1.243198072,1.243349616,1.243514846,1.243694457,1.243889067,1.244099184,1.244325184,1.244567276,1.244825475,1.245099578,1.245389134,1.245693434,1.2460115,1.246342082,1.246683672,1.247034529,1.247392709,1.247756113,1.248122543,1.248489757,1.248855537,1.249217749,1.249574407,1.24992372,1.25026414,1.250594397,1.250913517,1.251220834,1.251515995,1.251798947,1.252069926,1.252329439,1.252578237,1.252817298,1.2530478,1.253271107,1.253488745,1.253702395,1.253913879,1.254125161,1.254338343
0.01,1.240861802,1.241032496,1.241219588,1.241424137,1.241647157,1.241889586,1.242152256,1.242435854,1.242740887,1.243067638,1.243416128,1.243786084,1.244176901,1.244587626,1.245016942,1.245463169,1.245924282,1.24639794,1.246881534,1.247372247,1.247867128,1.248363175,1.248857417,1.249347003,1.249829281,1.250301868,1.250762713,1.251210138,1.251642874,1.25206007,1.252461297,1.252846542,1.253216184,1.25357097,1.25391199,1.254240643,1.254558609,1.254867825,1.255170465,1.255468918,1.255765784